fight_id,fighter_name,height_disp,age_disp,knockdowns_disp,sig_strikes_landed_disp,total_strikes_attempted_disp,takedowns_landed_disp,takedowns_attempted_disp,sub_attemps_disp,control_time_disp,body_strikes_landed_disp,leg_strikes_landed_disp,outcome
102,Justin Tafa,-3.0,-3.900000000000002,0.0,-17.0,-100.0,-5.0,-6.0,-1.0,-6.720000000000001,0.0,-4.0,0.0
103,Trey Ogden,0.0,-3.1000000000000014,0.0,2.0,88.0,2.0,3.0,0.0,6.9,-5.0,-3.0,1.0
103,Kurt Holobaugh,-0.0,3.1000000000000014,0.0,-2.0,-88.0,-2.0,-3.0,0.0,-6.9,5.0,3.0,0.0
104,Miles Johns,-3.0,-6.5,0.0,10.0,12.0,0.0,-3.0,0.0,2.2299999999999995,1.0,0.0,1.0
104,Cody Gibson,3.0,6.5,0.0,-10.0,-12.0,0.0,3.0,0.0,-2.2299999999999995,-1.0,0.0,0.0
105,Jarno Errens,0.0,-1.5,1.0,29.0,-10.0,-1.0,-1.0,0.0,-0.17,17.0,14.0,1.0
105,Steven Nguyen,-0.0,1.5,-1.0,-29.0,10.0,1.0,1.0,0.0,0.17,-17.0,-14.0,0.0
106,Mick Parkin,2.0,-6.5,0.0,3.0,-18.0,0.0,0.0,0.0,0.0,-14.0,18.0,1.0
106,Mohammed Usman,-2.0,6.5,0.0,-3.0,18.0,0.0,0.0,0.0,0.0,14.0,-18.0,0.0
107,Ovince Saint Preux,-2.0,9.099999999999998,0.0,19.0,-1.0,0.0,-1.0,0.0,0.0,7.0,11.0,1.0
107,Kennedy Nzechukwu,2.0,-9.099999999999998,0.0,-19.0,1.0,0.0,1.0,0.0,0.0,-7.0,-11.0,0.0
108,Christian Rodriguez,0.0,-1.5,0.0,-4.0,-38.0,-7.0,-9.0,-2.0,-8.899999999999999,1.0,-3.0,1.0
108,Isaac Dulgarian,-0.0,1.5,0.0,4.0,38.0,7.0,9.0,2.0,8.899999999999999,-1.0,3.0,0.0
109,Danny Silva,1.0,-2.6999999999999993,0.0,-37.0,-76.0,3.0,3.0,1.0,3.3499999999999996,-9.0,-4.0,1.0
109,Josh Culibao,-1.0,2.6999999999999993,0.0,37.0,76.0,-3.0,-3.0,-1.0,-3.3499999999999996,9.0,4.0,0.0
110,Thiago Moises,-2.0,-2.3999999999999986,0.0,3.0,1.0,2.0,2.0,1.0,6.18,-3.0,1.0,1.0
110,Mitch Ramirez,2.0,2.3999999999999986,0.0,-3.0,-1.0,-2.0,-2.0,-1.0,-6.18,3.0,-1.0,0.0
111,Chad Anheliger,-1.0,5.299999999999997,0.0,21.0,76.0,-4.0,-4.0,0.0,-3.83,-1.0,7.0,1.0
111,Charalampos Grigoriou,1.0,-5.299999999999997,0.0,-21.0,-76.0,4.0,4.0,0.0,3.83,1.0,-7.0,0.0
112,Michael Page,0.0,5.599999999999998,0.0,0.0,-29.0,-1.0,-2.0,-1.0,-2.16,2.0,-9.0,1.0
112,Kevin Holland,-0.0,-5.599999999999998,0.0,0.0,29.0,1.0,2.0,1.0,2.16,-2.0,9.0,0.0
113,Jack Della Maddalena,1.0,-10.100000000000001,0.0,12.0,41.0,-5.0,-4.0,0.0,-2.9,0.0,0.0,1.0
113,Gilbert Burns,-1.0,10.100000000000001,0.0,-12.0,-41.0,5.0,4.0,0.0,2.9,0.0,0.0,0.0
114,Petr Yan,-1.0,4.800000000000001,0.0,12.0,19.0,0.0,-4.0,0.0,-0.95,11.0,2.0,1.0
114,Song Yadong,1.0,-4.800000000000001,0.0,-12.0,-19.0,0.0,4.0,0.0,0.95,-11.0,-2.0,0.0
115,Mateusz Gamrot,2.0,-6.199999999999996,-1.0,6.0,49.0,7.0,13.0,0.0,5.07,3.0,-2.0,1.0
115,Rafael Dos Anjos,-2.0,6.199999999999996,1.0,-6.0,-49.0,-7.0,-13.0,0.0,-5.07,-3.0,2.0,0.0
116,Kyler Phillips,2.0,-8.8,0.0,48.0,100.0,-1.0,-6.0,0.0,-0.37,2.0,7.0,1.0
116,Pedro Munhoz,-2.0,8.8,0.0,-48.0,-100.0,1.0,6.0,0.0,0.37,-2.0,-7.0,0.0
117,Philipe Lins,1.0,8.400000000000002,0.0,16.0,5.0,1.0,3.0,0.0,2.56,-5.0,16.0,1.0
117,Ion Cutelaba,-1.0,-8.400000000000002,0.0,-16.0,-5.0,-1.0,-3.0,0.0,-2.56,5.0,-16.0,0.0
118,Asu Almabayev,-2.0,-2.6000000000000014,0.0,13.0,39.0,6.0,8.0,0.0,6.58,-1.0,5.0,1.0
118,CJ Vergara,2.0,2.6000000000000014,0.0,-13.0,-39.0,-6.0,-8.0,0.0,-6.58,1.0,-5.0,0.0
119,Vitor Petrino,-1.0,-6.0,0.0,-5.0,11.0,0.0,-1.0,0.0,1.1,-6.0,-9.0,1.0
119,Tyson Pedro,1.0,6.0,0.0,5.0,-11.0,0.0,1.0,0.0,-1.1,6.0,9.0,0.0
120,Muhammad Mokaev,1.0,-8.299999999999997,0.0,12.0,7.0,2.0,13.0,0.0,1.9799999999999998,4.0,-2.0,1.0
120,Alex Perez,-1.0,8.299999999999997,0.0,-12.0,-7.0,-2.0,-13.0,0.0,-1.9799999999999998,-4.0,2.0,0.0
121,Umar Nurmagomedov,1.0,1.8000000000000007,-1.0,44.0,116.0,4.0,4.0,0.0,6.879999999999999,-1.0,2.0,1.0
121,Bekzat Almakhan,-1.0,-1.8000000000000007,1.0,-44.0,-116.0,-4.0,-4.0,0.0,-6.879999999999999,1.0,-2.0,0.0
122,Eryk Anders,-1.0,1.3999999999999986,-1.0,-2.0,42.0,3.0,10.0,0.0,5.380000000000001,0.0,1.0,1.0
122,Jamie Pickett,1.0,-1.3999999999999986,1.0,2.0,-42.0,-3.0,-10.0,0.0,-5.380000000000001,0.0,-1.0,0.0
123,Vinicius Oliveira,3.0,4.900000000000002,0.0,-8.0,-22.0,-1.0,-1.0,0.0,-2.87,4.0,2.0,1.0
123,Benardo Sopaj,-3.0,-4.900000000000002,0.0,8.0,22.0,1.0,1.0,0.0,2.87,-4.0,-2.0,0.0
124,Aiemann Zahabi,-1.0,7.799999999999997,0.0,-4.0,-33.0,0.0,-3.0,0.0,0.08,-7.0,-2.0,1.0
124,Javid Basharat,1.0,-7.799999999999997,0.0,4.0,33.0,0.0,3.0,0.0,-0.08,7.0,2.0,0.0
125,Loik Radzhabov,3.0,4.600000000000001,0.0,-8.0,17.0,2.0,-2.0,0.0,-1.3499999999999999,-2.0,-13.0,1.0
125,Abdul-Kareem Al-Selwady,-3.0,-4.600000000000001,0.0,8.0,-17.0,-2.0,2.0,0.0,1.3499999999999999,2.0,13.0,0.0
126,Daniel Zellhuber,3.0,2.900000000000002,0.0,16.0,6.0,0.0,0.0,0.0,-0.33999999999999997,1.0,-21.0,1.0
126,Francisco Prado,-3.0,-2.900000000000002,0.0,-16.0,-6.0,0.0,0.0,0.0,0.33999999999999997,-1.0,21.0,0.0
127,Raoni Barcelos,-1.0,8.999999999999996,0.0,10.0,-22.0,-1.0,4.0,1.0,-2.6500000000000004,1.0,2.0,1.0
127,Cristian Quinonez,1.0,-8.999999999999996,0.0,-10.0,22.0,1.0,-4.0,-1.0,2.6500000000000004,-1.0,-2.0,0.0
128,Jesus Aguilar,-2.0,2.8999999999999986,0.0,-1.0,3.0,-2.0,-3.0,0.0,-0.2500000000000002,1.0,4.0,1.0
128,Mateus Mendonca,2.0,-2.8999999999999986,0.0,1.0,-3.0,2.0,3.0,0.0,0.2500000000000002,-1.0,-4.0,0.0
129,Fares Ziam,3.0,-0.9000000000000021,0.0,21.0,38.0,-4.0,-8.0,0.0,-2.27,2.0,1.0,1.0
129,Claudio Puelles,-3.0,0.9000000000000021,0.0,-21.0,-38.0,4.0,8.0,0.0,2.27,-2.0,-1.0,0.0
130,Felipe dos Santos,-1.0,-9.600000000000001,0.0,-2.0,16.0,-8.0,-9.0,0.0,-3.61,-6.0,-4.0,1.0
130,Victor Altamirano,1.0,9.600000000000001,0.0,2.0,-16.0,8.0,9.0,0.0,3.61,6.0,4.0,0.0
131,Robert Whittaker,-1.0,0.4000000000000057,0.0,17.0,14.0,0.0,0.0,0.0,0.0,-2.0,5.0,1.0
131,Paulo Costa,1.0,-0.4000000000000057,0.0,-17.0,-14.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0
132,Ian Machado Garry,4.0,-7.199999999999999,0.0,8.0,22.0,0.0,0.0,0.0,-2.3,6.0,-3.0,1.0
132,Geoff Neal,-4.0,7.199999999999999,0.0,-8.0,-22.0,0.0,0.0,0.0,2.3,-6.0,3.0,0.0
133,Merab Dvalishvili,2.0,-3.8999999999999986,0.0,30.0,76.0,2.0,1.0,1.0,-0.08999999999999986,8.0,1.0,1.0
133,Henry Cejudo,-2.0,3.8999999999999986,0.0,-30.0,-76.0,-2.0,-1.0,-1.0,0.08999999999999986,-8.0,-1.0,0.0
134,Rinya Nakamura,1.0,-7.399999999999999,0.0,20.0,31.0,3.0,3.0,0.0,8.9,5.0,0.0,1.0
134,Carlos Vera,-1.0,7.399999999999999,0.0,-20.0,-31.0,-3.0,-3.0,0.0,-8.9,-5.0,0.0,0.0
135,Danny Barlow,2.0,-2.5,0.0,39.0,70.0,0.0,-1.0,0.0,0.0,-1.0,3.0,1.0
135,Josh Quinlan,-2.0,2.5,0.0,-39.0,-70.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0
136,Oban Elliott,4.0,-4.300000000000001,-1.0,40.0,103.0,1.0,2.0,0.0,6.300000000000001,5.0,2.0,1.0
136,Val Woodburn,-4.0,4.300000000000001,1.0,-40.0,-103.0,-1.0,-2.0,0.0,-6.300000000000001,-5.0,-2.0,0.0
137,Ihor Potieria,3.0,-5.900000000000002,0.0,18.0,17.0,0.0,3.0,0.0,0.98,-4.0,10.0,1.0
137,Robert Bryczek,-3.0,5.900000000000002,0.0,-18.0,-17.0,0.0,-3.0,0.0,-0.98,4.0,-10.0,0.0
138,Gregory Rodrigues,2.0,-4.100000000000001,0.0,15.0,26.0,2.0,6.0,0.0,3.3,4.0,3.0,1.0
138,Brad Tavares,-2.0,4.100000000000001,0.0,-15.0,-26.0,-2.0,-6.0,0.0,-3.3,-4.0,-3.0,0.0
139,Michael Johnson,1.0,8.200000000000003,0.0,32.0,61.0,3.0,4.0,0.0,2.22,28.0,-6.0,1.0
139,Darrius Flowers,-1.0,-8.200000000000003,0.0,-32.0,-61.0,-3.0,-4.0,0.0,-2.22,-28.0,6.0,0.0
140,Bolaji Oki,1.0,3.1999999999999993,0.0,19.0,24.0,0.0,-3.0,0.0,-0.4299999999999998,-1.0,0.0,1.0
140,Timmy Cuamba,-1.0,-3.1999999999999993,0.0,-19.0,-24.0,0.0,3.0,0.0,0.4299999999999998,1.0,0.0,0.0
141,Marcin Prachnio,3.0,1.8000000000000043,0.0,23.0,50.0,0.0,-2.0,0.0,-0.03,9.0,17.0,1.0
141,Devin Clark,-3.0,-1.8000000000000043,0.0,-23.0,-50.0,0.0,2.0,0.0,0.03,-9.0,-17.0,0.0
142,Max Griffin,2.0,0.9000000000000057,0.0,-8.0,-19.0,0.0,-1.0,0.0,-1.26,-1.0,0.0,1.0
142,Jeremiah Wells,-2.0,-0.9000000000000057,0.0,8.0,19.0,0.0,1.0,0.0,1.26,1.0,0.0,0.0
143,Renato Moicano,3.0,-0.5999999999999943,0.0,-4.0,50.0,2.0,4.0,0.0,6.08,-1.0,1.0,1.0
143,Drew Dober,-3.0,0.5999999999999943,0.0,4.0,-50.0,-2.0,-4.0,0.0,-6.08,1.0,-1.0,0.0
144,Charles Johnson,2.0,4.100000000000001,-1.0,13.0,-23.0,0.0,1.0,0.0,-1.2200000000000002,5.0,11.0,1.0
144,Azat Maksum,-2.0,-4.100000000000001,1.0,-13.0,23.0,0.0,-1.0,0.0,1.2200000000000002,-5.0,-11.0,0.0
145,JeongYeong Lee,2.0,-5.400000000000002,0.0,25.0,34.0,1.0,-1.0,0.0,-2.87,12.0,-11.0,1.0
145,Blake Bilder,-2.0,5.400000000000002,0.0,-25.0,-34.0,-1.0,1.0,0.0,2.87,-12.0,11.0,0.0
146,MarQuel Mederos,1.0,-1.0,0.0,-4.0,-12.0,-1.0,-3.0,0.0,1.06,2.0,5.0,1.0
146,Landon Quinones,-1.0,1.0,0.0,4.0,12.0,1.0,3.0,0.0,-1.06,-2.0,-5.0,0.0
147,Jamal Pogues,2.0,-0.6000000000000014,0.0,15.0,-35.0,-1.0,-4.0,0.0,-2.7800000000000002,0.0,4.0,1.0
147,Thomas Petersen,-2.0,0.6000000000000014,0.0,-15.0,35.0,1.0,4.0,0.0,2.7800000000000002,0.0,-4.0,0.0
148,Neil Magny,2.0,4.299999999999997,0.0,-30.0,-49.0,-2.0,-1.0,0.0,-3.38,-3.0,-19.0,1.0
148,Mike Malott,-2.0,-4.299999999999997,0.0,30.0,49.0,2.0,1.0,0.0,3.38,3.0,19.0,0.0
149,Chris Curtis,-3.0,2.6000000000000014,0.0,11.0,16.0,0.0,0.0,0.0,0.0,-3.0,-5.0,1.0
149,Marc-Andre Barriault,3.0,-2.6000000000000014,0.0,-11.0,-16.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
150,Movsar Evloev,-1.0,-0.10000000000000142,0.0,4.0,7.0,4.0,11.0,0.0,2.5,0.0,2.0,1.0
150,Arnold Allen,1.0,0.10000000000000142,0.0,-4.0,-7.0,-4.0,-11.0,0.0,-2.5,0.0,-2.0,0.0
151,Garrett Armfield,0.0,-4.800000000000001,0.0,27.0,-6.0,-2.0,-6.0,0.0,-1.68,13.0,4.0,1.0
151,Brad Katona,-0.0,4.800000000000001,0.0,-27.0,6.0,2.0,6.0,0.0,1.68,-13.0,-4.0,0.0
152,Sean Woodson,5.0,3.5,0.0,19.0,43.0,0.0,-2.0,0.0,-1.21,-3.0,-7.0,1.0
152,Charles Jourdain,-5.0,-3.5,0.0,-19.0,-43.0,0.0,2.0,0.0,1.21,3.0,7.0,0.0
153,Ramon Taveras,-3.0,2.5,1.0,-10.0,-58.0,0.0,-4.0,0.0,-0.3,-7.0,0.0,1.0
153,Serhiy Sidey,3.0,-2.5,-1.0,10.0,58.0,0.0,4.0,0.0,0.3,7.0,0.0,0.0
154,Jim Miller,0.0,4.799999999999997,0.0,6.0,-13.0,1.0,1.0,0.0,3.13,0.0,5.0,1.0
154,Gabriel Benitez,-0.0,-4.799999999999997,0.0,-6.0,13.0,-1.0,-1.0,0.0,-3.13,0.0,-5.0,0.0
155,Mario Bautista,3.0,-0.8999999999999986,0.0,26.0,72.0,-1.0,-6.0,0.0,-1.99,14.0,-2.0,1.0
155,Ricky Simon,-3.0,0.8999999999999986,0.0,-26.0,-72.0,1.0,6.0,0.0,1.99,-14.0,2.0,0.0
156,Waldo Cortes-Acosta,1.0,-12.600000000000001,0.0,-6.0,11.0,0.0,0.0,0.0,0.0,-7.0,-5.0,1.0
156,Andrei Arlovski,-1.0,12.600000000000001,0.0,6.0,-11.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0
157,Preston Parsons,-2.0,-2.6000000000000014,0.0,17.0,57.0,4.0,6.0,1.0,0.5199999999999999,6.0,7.0,1.0
157,Matthew Semelsberger,2.0,2.6000000000000014,0.0,-17.0,-57.0,-4.0,-6.0,-1.0,-0.5199999999999999,-6.0,-7.0,0.0
158,Farid Basharat,2.0,-5.400000000000002,0.0,-4.0,9.0,3.0,13.0,0.0,4.0600000000000005,-6.0,12.0,1.0
158,Taylor Lapilus,-2.0,5.400000000000002,0.0,4.0,-9.0,-3.0,-13.0,0.0,-4.0600000000000005,6.0,-12.0,0.0
159,Paddy Pimblett,-1.0,-10.799999999999997,1.0,49.0,86.0,0.0,1.0,0.0,5.25,1.0,13.0,1.0
159,Tony Ferguson,1.0,10.799999999999997,-1.0,-49.0,-86.0,0.0,-1.0,0.0,-5.25,-1.0,-13.0,0.0
160,Alonzo Menifield,-3.0,0.5,0.0,-18.0,-19.0,0.0,1.0,0.0,-0.81,-10.0,-1.0,1.0
160,Dustin Jacoby,3.0,-0.5,0.0,18.0,19.0,0.0,-1.0,0.0,0.81,10.0,1.0,0.0
161,Khalil Rountree Jr.,-3.0,-1.6000000000000014,0.0,1.0,19.0,0.0,-2.0,0.0,0.7200000000000001,-3.0,-1.0,1.0
161,Anthony Smith,3.0,1.6000000000000014,0.0,-1.0,-19.0,0.0,2.0,0.0,-0.7200000000000001,3.0,1.0,0.0
162,Andre Muniz,3.0,1.0,0.0,-7.0,-2.0,9.0,10.0,0.0,6.59,0.0,-2.0,1.0
162,JunYong Park,-3.0,-1.0,0.0,7.0,2.0,-9.0,-10.0,0.0,-6.59,0.0,2.0,0.0
163,Kevin Jousset,2.0,-3.1000000000000014,0.0,45.0,45.0,0.0,1.0,0.0,0.0,2.0,20.0,1.0
163,Song Kenan,-2.0,3.1000000000000014,0.0,-45.0,-45.0,0.0,-1.0,0.0,0.0,-2.0,-20.0,0.0
164,Deiveson Figueiredo,-3.0,-0.3999999999999986,0.0,-12.0,-30.0,3.0,4.0,0.0,1.5,0.0,1.0,1.0
164,Rob Font,3.0,0.3999999999999986,0.0,12.0,30.0,-3.0,-4.0,0.0,-1.5,0.0,-1.0,0.0
165,Sean Brady,1.0,-1.1000000000000014,0.0,-2.0,89.0,4.0,4.0,0.0,7.57,-4.0,0.0,1.0
165,Kelvin Gastelum,-1.0,1.1000000000000014,0.0,2.0,-89.0,-4.0,-4.0,0.0,-7.57,4.0,0.0,0.0
166,Joaquim Silva,1.0,-7.200000000000003,0.0,-2.0,-15.0,-1.0,-9.0,1.0,-2.63,-8.0,-4.0,1.0
166,Clay Guida,-1.0,7.200000000000003,0.0,2.0,15.0,1.0,9.0,-1.0,2.63,8.0,4.0,0.0
167,Michael Morales,1.0,-4.800000000000001,0.0,30.0,64.0,0.0,0.0,0.0,0.12,1.0,17.0,1.0
167,Jake Matthews,-1.0,4.800000000000001,0.0,-30.0,-64.0,0.0,0.0,0.0,-0.12,-1.0,-17.0,0.0
168,Payton Talbott,1.0,-2.6000000000000014,0.0,12.0,39.0,-2.0,-8.0,0.0,-2.7600000000000002,0.0,1.0,1.0
168,Nick Aguirre,-1.0,2.6000000000000014,0.0,-12.0,-39.0,2.0,8.0,0.0,2.7600000000000002,0.0,-1.0,0.0
169,Jose Johnson,6.0,-8.5,0.0,19.0,57.0,-2.0,-5.0,0.0,-0.3100000000000003,9.0,-1.0,1.0
169,Chad Anheliger,-6.0,8.5,0.0,-19.0,-57.0,2.0,5.0,0.0,0.3100000000000003,-9.0,1.0,0.0
170,Mick Parkin,0.0,-1.1999999999999993,0.0,-25.0,-13.0,3.0,6.0,0.0,5.96,-10.0,-6.0,1.0
170,Caio Machado,-0.0,1.1999999999999993,0.0,25.0,13.0,-3.0,-6.0,0.0,-5.96,10.0,6.0,0.0
171,Rafael Estevam,-1.0,-5.599999999999998,0.0,-9.0,-16.0,3.0,11.0,1.0,7.289999999999999,-1.0,-4.0,1.0
171,Charles Johnson,1.0,5.599999999999998,0.0,9.0,16.0,-3.0,-11.0,-1.0,-7.289999999999999,1.0,4.0,0.0
172,Steve Erceg,4.0,0.5,0.0,15.0,27.0,-1.0,-1.0,1.0,1.9000000000000001,7.0,-1.0,1.0
172,Alessandro Costa,-4.0,-0.5,0.0,-15.0,-27.0,1.0,1.0,-1.0,-1.9000000000000001,-7.0,1.0,0.0
173,John Castaneda,-3.0,-4.300000000000004,0.0,23.0,-6.0,1.0,3.0,0.0,0.92,9.0,17.0,1.0
173,Kyung Ho Kang,3.0,4.300000000000004,0.0,-23.0,6.0,-1.0,-3.0,0.0,-0.92,-9.0,-17.0,0.0
174,Joshua Van,0.0,-3.799999999999997,0.0,47.0,53.0,0.0,-2.0,0.0,-0.2,28.0,1.0,1.0
174,Kevin Borjas,-0.0,3.799999999999997,0.0,-47.0,-53.0,0.0,2.0,0.0,0.2,-28.0,-1.0,0.0
175,Rodrigo Nascimento,-4.0,-0.9000000000000021,0.0,2.0,-3.0,0.0,3.0,0.0,2.0,-14.0,2.0,1.0
175,Don'Tale Mayes,4.0,0.9000000000000021,0.0,-2.0,3.0,0.0,-3.0,0.0,-2.0,14.0,-2.0,0.0
176,Caio Borralho,-4.0,-2.400000000000002,0.0,5.0,-15.0,0.0,1.0,0.0,0.0,-3.0,3.0,1.0
176,Abus Magomedov,4.0,2.400000000000002,0.0,-5.0,15.0,0.0,-1.0,0.0,0.0,3.0,-3.0,0.0
177,Marc Diakiese,1.0,2.0,0.0,-8.0,-6.0,1.0,4.0,0.0,4.25,-6.0,-5.0,1.0
177,Kaue Fernandes,-1.0,-2.0,0.0,8.0,6.0,-1.0,-4.0,0.0,-4.25,6.0,5.0,0.0
178,Khamzat Chimaev,2.0,-6.899999999999999,0.0,11.0,63.0,3.0,8.0,1.0,5.1899999999999995,-1.0,1.0,1.0
178,Kamaru Usman,-2.0,6.899999999999999,0.0,-11.0,-63.0,-3.0,-8.0,-1.0,-5.1899999999999995,1.0,-1.0,0.0
179,Muhammad Mokaev,0.0,-13.599999999999998,0.0,-13.0,42.0,1.0,3.0,-2.0,4.859999999999999,-6.0,2.0,1.0
179,Tim Elliott,-0.0,13.599999999999998,0.0,13.0,-42.0,-1.0,-3.0,2.0,-4.859999999999999,6.0,-2.0,0.0
180,Trevor Peek,0.0,-0.5999999999999979,0.0,10.0,10.0,0.0,2.0,-1.0,2.14,3.0,10.0,1.0
180,Mohammad Yahya,-0.0,0.5999999999999979,0.0,-10.0,-10.0,0.0,-2.0,1.0,-2.14,-3.0,-10.0,0.0
181,Sedriques Dumas,5.0,-9.400000000000002,0.0,-6.0,-32.0,-1.0,-2.0,0.0,3.6399999999999997,-1.0,7.0,1.0
181,Abu Azaitar,-5.0,9.400000000000002,0.0,6.0,32.0,1.0,2.0,0.0,-3.6399999999999997,1.0,-7.0,0.0
182,Mike Breeden,-2.0,5.699999999999999,0.0,-34.0,-50.0,0.0,-1.0,0.0,-0.06,-17.0,-5.0,1.0
182,Anshul Jubli,2.0,-5.699999999999999,0.0,34.0,50.0,0.0,1.0,0.0,0.06,17.0,5.0,0.0
183,Muhammad Naimov,3.0,-1.3000000000000007,0.0,18.0,66.0,1.0,1.0,0.0,3.3200000000000003,6.0,0.0,1.0
183,Nathaniel Wood,-3.0,1.3000000000000007,0.0,-18.0,-66.0,-1.0,-1.0,0.0,-3.3200000000000003,-6.0,0.0,0.0
184,Shara Magomedov,2.0,-4.899999999999999,0.0,35.0,69.0,-1.0,-3.0,0.0,-2.42,13.0,25.0,1.0
184,Bruno Silva,-2.0,4.899999999999999,0.0,-35.0,-69.0,1.0,3.0,0.0,2.42,-13.0,-25.0,0.0
185,Christian Rodriguez,-1.0,3.0,0.0,6.0,-14.0,2.0,1.0,1.0,1.6799999999999997,2.0,-11.0,1.0
185,Cameron Saaiman,1.0,-3.0,0.0,-6.0,14.0,-2.0,-1.0,-1.0,-1.6799999999999997,-2.0,11.0,0.0
186,Darren Elkins,1.0,6.0,0.0,-4.0,45.0,3.0,5.0,1.0,5.0,2.0,-3.0,1.0
186,TJ Brown,-1.0,-6.0,0.0,4.0,-45.0,-3.0,-5.0,-1.0,-5.0,-2.0,3.0,0.0
187,Chris Gutierrez,4.0,0.6999999999999993,0.0,49.0,58.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0
187,Alatengheili,-4.0,-0.6999999999999993,0.0,-49.0,-58.0,0.0,0.0,0.0,0.0,-1.0,-38.0,0.0
188,Joaquin Buckley,-1.0,-3.700000000000003,0.0,1.0,-7.0,2.0,4.0,0.0,1.03,4.0,1.0,1.0
188,Alex Morono,1.0,3.700000000000003,0.0,-1.0,7.0,-2.0,-4.0,0.0,-1.03,-4.0,-1.0,0.0
189,Bill Algeo,3.0,3.299999999999997,1.0,27.0,63.0,0.0,0.0,0.0,-0.37,-6.0,19.0,1.0
189,Alexander Hernandez,-3.0,-3.299999999999997,-1.0,-27.0,-63.0,0.0,0.0,0.0,0.37,6.0,-19.0,0.0
190,Aoriqileng,-2.0,-0.3000000000000007,0.0,18.0,55.0,-2.0,-6.0,-2.0,0.2199999999999993,3.0,7.0,1.0
190,Johnny Munoz,2.0,0.3000000000000007,0.0,-18.0,-55.0,2.0,6.0,2.0,-0.2199999999999993,-3.0,-7.0,0.0
191,Bryce Mitchell,3.0,-3.1000000000000014,0.0,1.0,-10.0,3.0,11.0,1.0,3.86,3.0,1.0,1.0
191,Dan Ige,-3.0,3.1000000000000014,0.0,-1.0,10.0,-3.0,-11.0,-1.0,-3.86,-3.0,-1.0,0.0
192,Tim Means,2.0,10.100000000000001,1.0,39.0,56.0,-1.0,1.0,0.0,2.05,18.0,-1.0,1.0
192,Andre Fialho,-2.0,-10.100000000000001,-1.0,-39.0,-56.0,1.0,-1.0,0.0,-2.05,-18.0,1.0,0.0
193,Mohammed Usman,-1.0,-0.3999999999999986,0.0,-7.0,4.0,0.0,1.0,-1.0,-0.8899999999999999,-2.0,-11.0,1.0
193,Jake Collier,1.0,0.3999999999999986,0.0,7.0,-4.0,0.0,-1.0,1.0,0.8899999999999999,2.0,11.0,0.0
194,Jack Della Maddalena,-4.0,-3.8999999999999986,0.0,-14.0,-108.0,0.0,-2.0,0.0,0.0,7.0,-8.0,1.0
194,Kevin Holland,4.0,3.8999999999999986,0.0,14.0,108.0,0.0,2.0,0.0,0.0,-7.0,8.0,0.0
195,Kyle Nelson,-2.0,5.599999999999998,0.0,7.0,-33.0,0.0,0.0,0.0,-0.12,2.0,5.0,1.0
195,Fernando Padilla,2.0,-5.599999999999998,0.0,-7.0,33.0,0.0,0.0,0.0,0.12,-2.0,-5.0,0.0
196,Manel Kape,-2.0,6.800000000000001,1.0,6.0,-81.0,0.0,-4.0,0.0,0.33999999999999997,-2.0,-4.0,1.0
196,Felipe dos Santos,2.0,-6.800000000000001,-1.0,-6.0,81.0,0.0,4.0,0.0,-0.33999999999999997,2.0,4.0,0.0
197,Carlos Ulberg,0.0,2.9999999999999964,1.0,3.0,19.0,0.0,0.0,0.0,0.05,3.0,-24.0,1.0
197,Da Woon Jung,-0.0,-2.9999999999999964,-1.0,-3.0,-19.0,0.0,0.0,0.0,-0.05,-3.0,24.0,0.0
198,Jamie Mullarkey,4.0,-9.299999999999997,0.0,14.0,-5.0,0.0,1.0,0.0,0.0,-3.0,12.0,1.0
198,John Makdessi,-4.0,9.299999999999997,0.0,-14.0,5.0,0.0,-1.0,0.0,0.0,3.0,-12.0,0.0
199,Nasrat Haqparast,1.0,0.1999999999999993,0.0,4.0,11.0,0.0,2.0,0.0,-0.35,8.0,-27.0,1.0
199,Landon Quinones,-1.0,-0.1999999999999993,0.0,-4.0,-11.0,0.0,-2.0,0.0,0.35,-8.0,27.0,0.0
200,Charles Radtke,-2.0,-2.0,0.0,7.0,7.0,1.0,1.0,0.0,6.52,-8.0,-3.0,1.0
200,Blood Diamond,2.0,2.0,0.0,-7.0,-7.0,-1.0,-1.0,0.0,-6.52,8.0,3.0,0.0
201,William Gomis,3.0,-2.400000000000002,0.0,17.0,11.0,0.0,-2.0,2.0,-0.61,-3.0,14.0,1.0
201,Yanis Ghemmouri,-3.0,2.400000000000002,0.0,-17.0,-11.0,0.0,2.0,-2.0,0.61,3.0,-14.0,0.0
202,Taylor Lapilus,0.0,4.099999999999998,0.0,22.0,-16.0,-2.0,-3.0,0.0,-4.53,2.0,2.0,1.0
202,Caolan Loughran,-0.0,-4.099999999999998,0.0,-22.0,16.0,2.0,3.0,0.0,4.53,-2.0,-2.0,0.0
203,Ange Loosa,-4.0,2.5,0.0,41.0,56.0,4.0,5.0,0.0,3.64,5.0,-2.0,1.0
203,Rhys McKee,4.0,-2.5,0.0,-41.0,-56.0,-4.0,-5.0,0.0,-3.64,-5.0,2.0,0.0
